Date_Time,wtr_0.5,wtr_1.0,wtr_1.5,wtr_2.0,wtr_2.5,Diff (1.5-0.5),Diff (2.5-1.5),Diff (2-1)
12/30/2023 20:00,5.552,5.655,5.757,5.757,10.357,No,Yes,No
12/30/2023 21:00,5.552,5.655,5.655,5.655,10.357,No,Yes,No
12/30/2023 22:00,5.655,5.655,5.655,5.655,10.357,No,Yes,No
12/30/2023 23:00,5.655,5.655,5.655,5.552,10.259,No,Yes,No
12/31/2023 0:00,5.655,5.552,5.552,5.552,10.259,No,Yes,No
12/31/2023 1:00,5.655,5.552,5.552,5.552,10.161,No,Yes,No
12/31/2023 2:00,5.655,5.552,5.552,5.552,10.161,No,Yes,No
12/31/2023 3:00,5.655,5.552,5.552,5.45,10.161,No,Yes,No
12/31/2023 4:00,5.552,5.45,5.45,5.45,10.161,No,Yes,No
12/31/2023 5:00,5.45,5.347,5.347,5.347,10.063,No,Yes,No
12/31/2023 6:00,5.347,5.347,5.347,5.347,9.965,No,Yes,No
12/31/2023 7:00,5.347,5.244,5.244,5.244,9.965,No,Yes,No
12/31/2023 8:00,5.244,5.141,5.141,5.141,9.866,No,Yes,No
12/31/2023 9:00,5.244,5.141,5.141,5.141,9.866,No,Yes,No
12/31/2023 10:00,5.244,5.141,5.141,5.141,9.768,No,Yes,No
12/31/2023 11:00,5.141,5.037,5.037,5.037,9.768,No,Yes,No
12/31/2023 12:00,5.141,5.037,5.037,5.037,9.768,No,Yes,No
12/31/2023 13:00,5.141,5.141,5.141,5.141,9.866,No,Yes,No
12/31/2023 14:00,5.244,5.244,5.244,5.244,9.965,No,Yes,No
12/31/2023 15:00,5.347,5.244,5.244,5.244,10.063,No,Yes,No
12/31/2023 16:00,5.45,5.347,5.347,5.244,9.965,No,Yes,No
12/31/2023 17:00,5.45,5.347,5.347,5.347,9.965,No,Yes,No
12/31/2023 18:00,5.347,5.244,5.244,5.244,9.965,No,Yes,No
12/31/2023 19:00,5.347,5.244,5.244,5.244,9.866,No,Yes,No
12/31/2023 20:00,5.347,5.244,5.244,5.141,9.866,No,Yes,No
12/31/2023 21:00,5.244,5.141,5.141,5.141,9.768,No,Yes,No
12/31/2023 22:00,5.244,5.141,5.141,5.037,9.768,No,Yes,No
12/31/2023 23:00,5.244,5.037,5.141,5.037,9.669,No,Yes,No
1/1/2024 0:00,5.141,5.037,5.037,4.934,9.669,No,Yes,No
1/1/2024 1:00,5.037,5.037,5.037,5.037,9.669,No,Yes,No
1/1/2024 2:00,5.037,4.934,4.934,4.934,9.571,No,Yes,No
1/1/2024 3:00,4.934,4.934,4.934,4.934,9.669,No,Yes,No
1/1/2024 4:00,5.037,4.934,4.934,4.831,9.571,No,Yes,No
1/1/2024 5:00,4.934,4.831,4.934,4.831,9.472,No,Yes,No
1/1/2024 6:00,4.831,4.831,4.831,4.831,9.472,No,Yes,No
1/1/2024 7:00,4.831,4.727,4.727,4.727,9.373,No,Yes,No
1/1/2024 8:00,4.831,4.727,4.727,4.727,9.373,No,Yes,No
1/1/2024 9:00,4.934,4.831,4.831,4.831,9.472,No,Yes,No
1/1/2024 10:00,4.727,4.727,4.727,4.727,9.472,No,Yes,No
1/1/2024 11:00,4.727,4.623,4.623,4.623,9.373,No,Yes,No
1/1/2024 12:00,4.623,4.519,4.519,4.519,9.373,No,Yes,No
1/1/2024 13:00,4.623,4.623,4.623,4.623,9.373,No,Yes,No
1/1/2024 14:00,4.727,4.727,4.727,4.623,9.472,No,Yes,No
1/1/2024 15:00,4.727,4.727,4.727,4.727,9.472,No,Yes,No
1/1/2024 16:00,4.831,4.727,4.727,4.727,9.472,No,Yes,No
1/1/2024 17:00,4.831,4.727,4.727,4.727,9.472,No,Yes,No
1/1/2024 18:00,4.831,4.727,4.727,4.623,9.373,No,Yes,No
1/1/2024 19:00,4.831,4.727,4.727,4.623,9.275,No,Yes,No
1/1/2024 20:00,4.831,4.623,4.623,4.623,9.275,No,Yes,No
1/1/2024 21:00,4.727,4.623,4.623,4.623,9.176,No,Yes,No
1/1/2024 22:00,4.727,4.623,4.623,4.623,9.077,No,Yes,No
1/1/2024 23:00,4.727,4.623,4.623,4.519,9.275,No,Yes,No
1/2/2024 0:00,4.623,4.519,4.519,4.519,9.176,No,Yes,No
1/2/2024 1:00,4.519,4.415,4.415,4.519,9.176,No,Yes,No
1/2/2024 2:00,4.415,4.415,4.415,4.415,9.077,No,Yes,No
1/2/2024 3:00,4.415,4.311,4.415,4.311,8.978,No,Yes,No
1/2/2024 4:00,4.311,4.207,4.311,4.311,8.978,No,Yes,No
1/2/2024 5:00,4.311,4.207,4.207,4.207,8.879,No,Yes,No
1/2/2024 6:00,4.311,4.207,4.207,4.207,8.879,No,Yes,No
1/2/2024 7:00,4.311,4.207,4.207,4.207,8.879,No,Yes,No
1/2/2024 8:00,4.207,4.207,4.207,4.102,8.779,No,Yes,No
1/2/2024 9:00,4.207,4.102,4.102,4.102,8.779,No,Yes,No
1/2/2024 10:00,4.102,4.102,4.102,4.102,8.978,No,Yes,No
1/2/2024 11:00,4.102,4.102,4.102,4.102,9.077,No,Yes,No
1/2/2024 12:00,4.102,3.998,3.998,4.102,9.275,No,Yes,No
1/2/2024 13:00,4.102,3.998,3.998,3.998,9.077,No,Yes,No
1/2/2024 14:00,4.102,3.998,3.998,3.998,9.077,No,Yes,No
1/2/2024 15:00,4.311,4.207,4.207,4.207,9.176,No,Yes,No
1/2/2024 16:00,4.415,4.311,4.311,4.311,9.275,No,Yes,No
1/2/2024 17:00,4.415,4.311,4.311,4.415,9.176,No,Yes,No
1/2/2024 18:00,4.415,4.311,4.311,4.311,8.978,No,Yes,No
1/2/2024 19:00,4.415,4.311,4.311,4.311,8.879,No,Yes,No
1/2/2024 20:00,4.415,4.311,4.311,4.311,8.978,No,Yes,No
1/2/2024 21:00,4.415,4.311,4.311,4.207,8.879,No,Yes,No
1/2/2024 22:00,4.415,4.207,4.207,4.102,8.779,No,Yes,No
1/2/2024 23:00,4.311,4.207,4.207,4.207,8.779,No,Yes,No
1/3/2024 0:00,4.415,4.311,4.311,4.207,8.779,No,Yes,No
1/3/2024 1:00,4.311,4.207,4.207,4.207,8.68,No,Yes,No
1/3/2024 2:00,4.311,4.207,4.102,4.102,8.68,No,Yes,No
1/3/2024 3:00,4.207,4.102,4.102,4.102,8.779,No,Yes,No
1/3/2024 4:00,4.207,4.102,4.102,4.102,8.879,No,Yes,No
1/3/2024 5:00,4.311,4.207,4.207,4.102,8.779,No,Yes,No
1/3/2024 6:00,4.311,4.207,4.207,4.102,8.68,No,Yes,No
1/3/2024 7:00,4.311,4.207,4.207,4.102,8.68,No,Yes,No
1/3/2024 8:00,4.311,4.102,4.207,4.102,8.68,No,Yes,No
1/3/2024 9:00,4.207,4.102,4.102,4.102,8.68,No,Yes,No
1/3/2024 10:00,4.207,4.207,4.207,4.102,8.879,No,Yes,No
1/3/2024 11:00,4.311,4.207,4.207,4.207,9.373,No,Yes,No
1/3/2024 12:00,4.311,4.207,4.207,4.311,9.965,No,Yes,No
1/3/2024 13:00,4.311,4.207,4.207,4.207,9.373,No,Yes,No
1/3/2024 14:00,4.415,4.311,4.207,4.207,9.176,No,Yes,No
1/3/2024 15:00,4.415,4.311,4.311,4.311,9.373,No,Yes,No
1/3/2024 16:00,4.415,4.311,4.311,4.311,9.176,No,Yes,No
1/3/2024 17:00,4.519,4.415,4.311,4.311,8.879,No,Yes,No
1/3/2024 18:00,4.519,4.415,4.415,4.311,8.978,No,Yes,No
1/3/2024 19:00,4.519,4.311,4.311,4.311,8.879,No,Yes,No
1/3/2024 20:00,4.415,4.311,4.311,4.311,8.879,No,Yes,No
1/3/2024 21:00,4.415,4.311,4.311,4.311,8.978,No,Yes,No
1/3/2024 22:00,4.415,4.311,4.311,4.311,8.879,No,Yes,No
1/3/2024 23:00,4.415,4.311,4.311,4.311,8.879,No,Yes,No
1/4/2024 0:00,4.415,4.311,4.311,4.311,8.978,No,Yes,No
1/4/2024 1:00,4.415,4.311,4.311,4.311,8.879,No,Yes,No
1/4/2024 2:00,4.415,4.311,4.311,4.207,8.879,No,Yes,No
1/4/2024 3:00,4.415,4.311,4.311,4.207,8.879,No,Yes,No
1/4/2024 4:00,4.415,4.311,4.311,4.207,8.879,No,Yes,No
1/4/2024 5:00,4.415,4.311,4.311,4.207,8.879,No,Yes,No
1/4/2024 6:00,4.415,4.311,4.207,4.207,8.879,No,Yes,No
1/4/2024 7:00,4.415,4.207,4.207,4.207,8.779,No,Yes,No
1/4/2024 8:00,4.415,4.207,4.207,4.207,8.779,No,Yes,No
1/4/2024 9:00,4.311,4.207,4.207,4.102,8.879,No,Yes,No
1/4/2024 10:00,4.415,4.207,4.207,4.102,8.978,No,Yes,No
1/4/2024 11:00,4.415,4.311,4.207,4.207,9.275,No,Yes,No
1/4/2024 12:00,4.415,4.311,4.311,4.311,9.472,No,Yes,No
1/4/2024 13:00,4.415,4.311,4.207,4.207,9.373,No,Yes,No
1/4/2024 14:00,4.415,4.311,4.311,4.415,10.063,No,Yes,No
1/4/2024 15:00,4.415,4.311,4.311,4.311,9.275,No,Yes,No
1/4/2024 16:00,4.415,4.311,4.311,4.311,9.373,No,Yes,No
1/4/2024 17:00,4.415,4.311,4.311,4.311,9.275,No,Yes,No
1/4/2024 18:00,4.519,4.415,4.415,4.415,9.176,No,Yes,No
1/4/2024 19:00,4.415,4.415,4.415,4.415,8.978,No,Yes,No
1/4/2024 20:00,4.415,4.311,4.415,4.311,8.978,No,Yes,No
1/4/2024 21:00,4.415,4.415,4.415,4.311,8.978,No,Yes,No
1/4/2024 22:00,4.415,4.311,4.311,4.311,8.978,No,Yes,No
1/4/2024 23:00,4.415,4.311,4.311,4.207,8.879,No,Yes,No
1/5/2024 0:00,4.415,4.311,4.207,4.102,8.779,No,Yes,No
1/5/2024 1:00,4.207,4.102,4.102,4.102,8.779,No,Yes,No
1/5/2024 2:00,4.311,4.102,4.102,4.102,8.779,No,Yes,No
1/5/2024 3:00,4.207,4.207,4.102,4.102,8.779,No,Yes,No
1/5/2024 4:00,4.207,4.102,4.102,4.102,8.68,No,Yes,No
1/5/2024 5:00,4.207,4.102,4.102,4.102,8.68,No,Yes,No
1/5/2024 6:00,4.207,4.102,4.102,4.102,8.779,No,Yes,No
1/5/2024 7:00,4.207,4.102,4.207,4.102,8.68,No,Yes,No
1/5/2024 8:00,4.207,4.102,4.102,3.998,8.68,No,Yes,No
1/5/2024 9:00,4.207,4.102,4.102,4.102,8.68,No,Yes,No
1/5/2024 10:00,4.207,4.102,4.102,4.102,8.68,No,Yes,No
1/5/2024 11:00,4.207,4.102,4.102,4.102,8.779,No,Yes,No
1/5/2024 12:00,4.102,3.998,3.998,3.998,8.68,No,Yes,No
1/5/2024 13:00,4.102,3.998,3.998,3.998,8.779,No,Yes,No
1/5/2024 14:00,4.102,3.998,3.998,3.998,8.581,No,Yes,No
1/5/2024 15:00,4.102,3.998,3.893,3.893,8.581,No,Yes,No
1/5/2024 16:00,4.207,3.998,3.998,3.893,8.581,No,Yes,No
1/5/2024 17:00,4.207,4.102,4.102,3.998,8.581,No,Yes,No
1/5/2024 18:00,4.207,3.998,3.998,3.893,8.581,No,Yes,No
1/5/2024 19:00,4.102,3.998,3.893,3.893,8.581,No,Yes,No
1/5/2024 20:00,4.102,3.893,3.893,3.893,8.382,No,Yes,No
1/5/2024 21:00,4.102,3.998,3.893,3.893,8.481,No,Yes,No
1/5/2024 22:00,4.207,3.998,3.893,3.893,8.481,No,Yes,No
1/5/2024 23:00,4.311,4.102,3.893,3.788,8.481,No,Yes,No
1/6/2024 0:00,4.207,4.102,3.893,3.788,8.481,No,Yes,No
1/6/2024 1:00,4.102,3.893,3.893,3.893,8.481,No,Yes,No
1/6/2024 2:00,3.998,3.893,3.893,3.788,8.481,No,Yes,No
1/6/2024 3:00,3.998,3.893,3.788,3.788,8.481,No,Yes,No
1/6/2024 4:00,3.998,3.788,3.788,3.788,8.481,No,Yes,No
1/6/2024 5:00,3.998,3.893,3.893,3.788,8.481,No,Yes,No
1/6/2024 6:00,3.998,3.893,3.893,3.893,8.481,No,Yes,No
1/6/2024 7:00,4.207,3.998,3.998,3.893,8.382,No,Yes,No
1/6/2024 8:00,4.102,3.998,3.998,3.788,8.382,No,Yes,No
1/6/2024 9:00,4.102,3.998,3.893,3.788,8.382,No,Yes,No
1/6/2024 10:00,3.998,3.893,3.893,3.683,8.382,No,Yes,No
1/6/2024 11:00,3.893,3.788,3.788,3.683,8.481,No,Yes,No
1/6/2024 12:00,3.893,3.683,3.683,3.683,8.481,No,Yes,No
1/6/2024 13:00,3.893,3.788,3.788,3.683,8.481,No,Yes,No
1/6/2024 14:00,3.788,3.788,3.683,3.683,8.382,No,Yes,No
1/6/2024 15:00,3.893,3.788,3.788,3.788,8.382,No,Yes,No
1/6/2024 16:00,3.788,3.788,3.683,3.683,8.481,No,Yes,No
1/6/2024 17:00,3.893,3.788,3.788,3.683,8.481,No,Yes,No
1/6/2024 18:00,3.893,3.788,3.788,3.788,8.481,No,Yes,No
1/6/2024 19:00,3.893,3.788,3.788,3.683,8.382,No,Yes,No
1/6/2024 20:00,3.893,3.788,3.788,3.683,8.382,No,Yes,No
1/6/2024 21:00,3.893,3.788,3.683,3.683,8.382,No,Yes,No
1/6/2024 22:00,3.788,3.683,3.683,3.683,8.382,No,Yes,No
1/6/2024 23:00,3.788,3.683,3.683,3.683,8.382,No,Yes,No
1/7/2024 0:00,3.788,3.683,3.683,3.683,8.282,No,Yes,No
1/7/2024 1:00,3.788,3.683,3.683,3.683,8.282,No,Yes,No
1/7/2024 2:00,3.788,3.683,3.683,3.578,8.282,No,Yes,No
1/7/2024 3:00,3.788,3.683,3.578,3.578,8.282,No,Yes,No
1/7/2024 4:00,3.683,3.578,3.578,3.578,8.282,No,Yes,No
1/7/2024 5:00,3.683,3.578,3.578,3.578,8.182,No,Yes,No
1/7/2024 6:00,3.683,3.578,3.578,3.472,8.182,No,Yes,No
1/7/2024 7:00,3.683,3.578,3.578,3.472,8.182,No,Yes,No
1/7/2024 8:00,3.683,3.578,3.578,3.472,8.182,No,Yes,No
1/7/2024 9:00,3.578,3.472,3.472,3.472,8.182,No,Yes,No
1/7/2024 10:00,3.578,3.472,3.472,3.472,8.182,No,Yes,No
1/7/2024 11:00,3.578,3.472,3.578,3.472,8.282,No,Yes,No
1/7/2024 12:00,3.683,3.578,3.578,3.578,8.282,No,Yes,No
1/7/2024 13:00,3.683,3.578,3.578,3.578,8.282,No,Yes,No
1/7/2024 14:00,3.683,3.578,3.578,3.578,8.282,No,Yes,No
1/7/2024 15:00,3.683,3.683,3.683,3.683,8.481,No,Yes,No
1/7/2024 16:00,3.683,3.578,3.683,3.683,8.581,No,Yes,No
1/7/2024 17:00,3.788,3.683,3.683,3.683,8.382,No,Yes,No
1/7/2024 18:00,3.788,3.683,3.683,3.683,8.382,No,Yes,No
1/7/2024 19:00,3.893,3.788,3.683,3.683,8.382,No,Yes,No
1/7/2024 20:00,3.893,3.788,3.788,3.683,8.282,No,Yes,No
1/7/2024 21:00,3.893,3.788,3.788,3.683,8.282,No,Yes,No
1/7/2024 22:00,3.998,3.893,3.788,3.683,8.082,No,Yes,No
1/7/2024 23:00,3.998,3.788,3.788,3.683,8.182,No,Yes,No
1/8/2024 0:00,3.893,3.683,3.578,3.472,8.182,No,Yes,No
1/8/2024 1:00,3.578,3.472,3.472,3.472,8.182,No,Yes,No
1/8/2024 2:00,3.578,3.472,3.472,3.367,8.082,No,Yes,No
1/8/2024 3:00,3.578,3.472,3.472,3.472,8.082,No,Yes,No
1/8/2024 4:00,3.788,3.683,3.578,3.472,7.983,No,Yes,No
1/8/2024 5:00,3.788,3.578,3.578,3.472,8.082,No,Yes,No
1/8/2024 6:00,3.578,3.472,3.472,3.472,8.182,No,Yes,No
1/8/2024 7:00,3.578,3.472,3.472,3.472,8.182,No,Yes,No
1/8/2024 8:00,3.578,3.367,3.367,3.261,7.983,No,Yes,No
1/8/2024 9:00,3.578,3.261,3.261,3.261,7.882,No,Yes,No
1/8/2024 10:00,3.578,3.472,3.367,3.261,7.882,No,Yes,No
1/8/2024 11:00,3.367,3.261,3.261,3.261,7.882,No,Yes,No
1/8/2024 12:00,3.472,3.261,3.261,3.261,7.882,No,Yes,No
1/8/2024 13:00,3.472,3.261,3.261,3.261,7.983,No,Yes,No
1/8/2024 14:00,3.367,3.261,3.261,3.261,7.882,No,Yes,No
1/8/2024 15:00,3.578,3.367,3.261,3.261,7.582,No,Yes,No
1/8/2024 16:00,3.683,3.472,3.261,3.261,7.582,No,Yes,No
1/8/2024 17:00,3.578,3.261,3.049,2.943,7.682,No,Yes,No
1/8/2024 18:00,3.578,3.367,3.261,3.155,7.481,No,Yes,No
1/8/2024 19:00,3.683,3.367,3.261,3.155,7.481,No,Yes,No
1/8/2024 20:00,3.472,3.261,3.049,2.943,7.582,No,Yes,No
1/8/2024 21:00,3.261,3.049,2.943,2.837,7.381,No,Yes,No
1/8/2024 22:00,3.261,3.049,2.943,2.837,7.381,No,Yes,No
1/8/2024 23:00,3.367,3.155,3.049,2.943,7.481,No,Yes,No
1/9/2024 0:00,3.367,2.943,2.837,2.73,7.481,No,Yes,No
1/9/2024 1:00,3.367,3.155,2.943,2.837,7.381,No,Yes,No
1/9/2024 2:00,3.367,3.049,2.837,2.624,7.381,No,Yes,No
1/9/2024 3:00,3.261,2.943,2.837,2.73,7.381,No,Yes,No
1/9/2024 4:00,3.261,2.943,2.943,2.73,7.28,No,Yes,No
1/9/2024 5:00,3.261,3.049,2.943,2.837,7.28,No,Yes,No
1/9/2024 6:00,3.261,2.943,2.837,2.624,7.28,No,Yes,No
1/9/2024 7:00,3.155,2.943,2.837,2.624,7.179,No,Yes,No
1/9/2024 8:00,3.049,2.943,2.837,2.73,7.179,No,Yes,No
1/9/2024 9:00,3.049,2.837,2.837,2.73,7.28,No,Yes,No
1/9/2024 10:00,3.049,2.943,2.837,2.73,7.381,No,Yes,No
1/9/2024 11:00,3.049,2.943,2.73,2.624,7.381,No,Yes,No
1/9/2024 12:00,3.155,2.837,2.624,2.517,7.28,No,Yes,No
1/9/2024 13:00,2.73,2.624,2.624,2.624,7.28,No,Yes,No
1/9/2024 14:00,2.73,2.624,2.624,2.517,7.28,No,Yes,No
1/9/2024 15:00,2.73,2.624,2.517,2.517,7.28,No,Yes,No
1/9/2024 16:00,2.73,2.624,2.624,2.517,7.179,No,Yes,No
1/9/2024 17:00,2.624,2.517,2.517,2.517,7.179,No,Yes,No
1/9/2024 18:00,2.624,2.517,2.517,2.517,7.179,No,Yes,No
1/9/2024 19:00,2.624,2.517,2.517,2.517,7.179,No,Yes,No
1/9/2024 20:00,2.624,2.517,2.517,2.517,7.179,No,Yes,No
1/9/2024 21:00,2.624,2.517,2.517,2.41,7.079,No,Yes,No
1/9/2024 22:00,2.624,2.517,2.41,2.41,7.079,No,Yes,No
1/9/2024 23:00,2.517,2.41,2.41,2.303,7.079,No,Yes,No
1/10/2024 0:00,2.517,2.41,2.41,2.41,7.079,No,Yes,No
1/10/2024 1:00,2.517,2.41,2.41,2.303,6.978,No,Yes,No
1/10/2024 2:00,2.41,2.303,2.303,2.195,6.978,No,Yes,No
1/10/2024 3:00,2.41,2.303,2.195,2.195,6.877,No,Yes,No
1/10/2024 4:00,2.41,2.303,2.195,2.195,6.775,No,Yes,No
1/10/2024 5:00,2.41,2.195,2.195,2.088,6.775,No,Yes,No
1/10/2024 6:00,2.303,2.088,2.088,2.088,6.775,No,Yes,No
1/10/2024 7:00,2.303,2.195,2.088,1.98,6.674,No,Yes,No
1/10/2024 8:00,2.41,2.195,2.195,2.088,6.775,No,Yes,No
1/10/2024 9:00,2.41,2.303,2.195,2.195,6.775,No,Yes,No
1/10/2024 10:00,2.41,2.303,2.195,2.195,6.775,No,Yes,No
1/10/2024 11:00,2.517,2.303,2.303,2.303,7.381,No,Yes,No
1/10/2024 12:00,2.517,2.41,2.195,2.303,7.481,No,Yes,No
1/10/2024 13:00,2.624,2.41,2.303,2.41,8.082,No,Yes,No
1/10/2024 14:00,2.624,2.517,2.41,2.41,7.682,No,Yes,No
1/10/2024 15:00,2.73,2.41,2.41,2.41,7.882,No,Yes,No
1/10/2024 16:00,2.837,2.517,2.517,2.517,7.381,No,Yes,No
1/10/2024 17:00,2.943,2.517,2.517,2.517,7.28,No,Yes,No
1/10/2024 18:00,3.049,2.73,2.624,2.517,7.179,No,Yes,No
1/10/2024 19:00,3.049,2.73,2.73,2.624,7.179,No,Yes,No
1/10/2024 20:00,3.049,2.837,2.837,2.73,7.179,No,Yes,No
1/10/2024 21:00,3.049,2.837,2.837,2.624,7.179,No,Yes,No
1/10/2024 22:00,3.049,2.837,2.73,2.624,7.179,No,Yes,No
1/10/2024 23:00,2.943,2.517,2.517,2.41,7.079,No,Yes,No
1/11/2024 0:00,2.837,2.624,2.624,2.517,7.179,No,Yes,No
1/11/2024 1:00,2.943,2.624,2.624,2.517,7.079,No,Yes,No
1/11/2024 2:00,2.943,2.624,2.517,2.41,6.978,No,Yes,No
1/11/2024 3:00,2.943,2.73,2.41,2.41,6.978,No,Yes,No
1/11/2024 4:00,2.943,2.624,2.41,2.41,6.978,No,Yes,No
1/11/2024 5:00,2.943,2.73,2.517,2.517,6.978,No,Yes,No
1/11/2024 6:00,2.943,2.73,2.517,2.41,6.775,No,Yes,No
1/11/2024 7:00,2.943,2.73,2.517,2.41,6.775,No,Yes,No
1/11/2024 8:00,2.943,2.73,2.517,2.41,6.674,No,Yes,No
1/11/2024 9:00,2.943,2.73,2.517,2.41,6.573,No,Yes,No
1/11/2024 10:00,2.943,2.73,2.624,2.41,6.978,No,Yes,No
1/11/2024 11:00,3.049,2.73,2.624,2.517,7.28,No,Yes,No
1/11/2024 12:00,3.049,2.73,2.624,2.517,7.582,No,Yes,No
1/11/2024 13:00,3.049,2.73,2.624,2.517,7.582,No,Yes,No
1/11/2024 14:00,3.049,2.73,2.517,2.624,7.782,No,Yes,No
1/11/2024 15:00,3.049,2.73,2.517,2.624,7.782,No,Yes,No
1/11/2024 16:00,3.049,2.624,2.517,2.624,7.481,No,Yes,No
1/11/2024 17:00,3.049,2.837,2.517,2.624,7.381,No,Yes,No
1/11/2024 18:00,3.049,2.837,2.73,2.73,7.381,No,Yes,No
1/11/2024 19:00,3.049,2.837,2.73,2.73,7.381,No,Yes,No
1/11/2024 20:00,3.049,2.837,2.73,2.73,7.381,No,Yes,No
1/11/2024 21:00,3.049,2.837,2.837,2.73,7.381,No,Yes,No
1/11/2024 22:00,3.049,2.837,2.943,2.73,7.381,No,Yes,No
1/11/2024 23:00,3.049,3.049,2.943,2.837,7.381,No,Yes,No
1/12/2024 0:00,3.049,3.049,2.837,2.837,7.381,No,Yes,No
1/12/2024 1:00,3.049,3.049,2.837,2.73,7.381,No,Yes,No
1/12/2024 2:00,3.155,2.943,2.837,2.73,7.381,No,Yes,No
1/12/2024 3:00,3.049,2.943,2.837,2.73,7.481,No,Yes,No
1/12/2024 4:00,3.049,2.943,2.837,2.73,7.381,No,Yes,No
1/12/2024 5:00,3.155,2.943,2.837,2.73,7.481,No,Yes,No
1/12/2024 6:00,3.049,2.837,2.837,2.73,7.481,No,Yes,No
1/12/2024 7:00,3.049,2.837,2.837,2.73,7.481,No,Yes,No
1/12/2024 8:00,3.049,2.837,2.837,2.73,7.481,No,Yes,No
1/12/2024 9:00,3.155,2.943,2.837,2.73,7.481,No,Yes,No
1/12/2024 10:00,2.837,2.73,2.73,2.73,7.481,No,Yes,No
1/12/2024 11:00,2.837,2.73,2.73,2.73,7.481,No,Yes,No
1/12/2024 12:00,2.837,2.73,2.73,2.73,7.481,No,Yes,No
1/12/2024 13:00,2.837,2.73,2.73,2.624,7.381,No,Yes,No
1/12/2024 14:00,2.73,2.624,2.624,2.624,7.28,No,Yes,No
1/12/2024 15:00,2.624,2.517,2.517,2.517,7.179,No,Yes,No
1/12/2024 16:00,2.624,2.517,2.517,2.41,7.179,No,Yes,No
1/12/2024 17:00,2.41,2.41,2.303,2.303,7.079,No,Yes,No
1/12/2024 18:00,2.41,2.303,2.195,2.195,6.877,No,Yes,No
1/12/2024 19:00,2.195,2.088,2.088,2.088,6.775,No,Yes,No
1/12/2024 20:00,2.088,1.98,1.98,1.872,6.674,No,Yes,No
1/12/2024 21:00,1.98,1.872,1.872,1.764,6.573,No,Yes,No
1/12/2024 22:00,1.872,1.764,1.764,1.656,6.37,No,Yes,No
1/12/2024 23:00,1.764,1.656,1.656,1.548,6.268,No,Yes,No
1/13/2024 0:00,1.656,1.548,1.439,1.33,6.064,No,Yes,No
1/13/2024 1:00,1.548,1.439,1.33,1.33,6.064,No,Yes,No
1/13/2024 2:00,1.439,1.33,1.33,1.221,5.962,No,Yes,No
1/13/2024 3:00,1.33,1.221,1.221,1.112,5.757,No,Yes,No
1/13/2024 4:00,1.221,1.112,1.003,1.003,5.655,No,Yes,No
1/13/2024 5:00,1.112,1.003,1.003,0.893,5.552,No,Yes,No
1/13/2024 6:00,1.439,1.003,0.893,0.893,5.45,No,Yes,No
1/13/2024 7:00,1.548,0.893,0.784,0.674,5.347,No,Yes,No
1/13/2024 8:00,1.764,1.33,1.003,0.784,5.45,No,Yes,No
1/13/2024 9:00,1.548,1.112,0.893,0.674,5.244,No,Yes,No
1/13/2024 10:00,1.439,1.112,1.003,0.674,5.244,No,Yes,No
1/13/2024 11:00,1.439,1.112,1.003,0.893,5.655,No,Yes,No
1/13/2024 12:00,1.548,1.221,1.003,0.893,6.064,No,Yes,No
1/13/2024 13:00,1.548,1.221,0.893,0.893,5.962,No,Yes,No
1/13/2024 14:00,1.548,1.221,1.003,1.003,5.86,No,Yes,No
1/13/2024 15:00,1.548,1.221,1.112,1.003,5.86,No,Yes,No
1/13/2024 16:00,1.548,1.221,1.112,1.112,5.86,No,Yes,No
1/13/2024 17:00,1.548,1.33,1.112,1.112,5.757,No,Yes,No
1/13/2024 18:00,1.548,1.33,1.221,1.112,5.757,No,Yes,No
1/13/2024 19:00,1.656,1.439,1.221,1.112,5.757,No,Yes,No
1/13/2024 20:00,1.548,1.33,1.221,1.112,5.757,No,Yes,No
1/13/2024 21:00,1.548,1.33,1.221,1.112,5.86,No,Yes,No
1/13/2024 22:00,1.656,1.33,1.221,1.112,5.757,No,Yes,No
1/13/2024 23:00,1.656,1.439,1.221,1.112,5.757,No,Yes,No
1/14/2024 0:00,1.656,1.439,1.33,1.112,5.757,No,Yes,No
1/14/2024 1:00,1.656,1.439,1.33,1.221,5.757,No,Yes,No
1/14/2024 2:00,1.656,1.439,1.33,1.221,5.757,No,Yes,No
1/14/2024 3:00,1.656,1.439,1.33,1.221,5.757,No,Yes,No
1/14/2024 4:00,1.656,1.439,1.33,1.221,5.757,No,Yes,No
1/14/2024 5:00,1.656,1.439,1.33,1.221,5.757,No,Yes,No
1/14/2024 6:00,1.656,1.439,1.33,1.221,5.757,No,Yes,No
1/14/2024 7:00,1.656,1.439,1.33,1.221,5.757,No,Yes,No
1/14/2024 8:00,1.656,1.548,1.33,1.221,5.86,No,Yes,No
1/14/2024 9:00,1.656,1.548,1.33,1.221,5.86,No,Yes,No
1/14/2024 10:00,1.656,1.548,1.439,1.221,5.86,No,Yes,No
1/14/2024 11:00,1.764,1.439,1.439,1.221,5.86,No,Yes,No
1/14/2024 12:00,1.764,1.439,1.439,1.221,5.962,No,Yes,No
1/14/2024 13:00,1.764,1.439,1.439,1.33,5.962,No,Yes,No
1/14/2024 14:00,1.764,1.548,1.439,1.33,5.962,No,Yes,No
1/14/2024 15:00,1.764,1.548,1.439,1.33,6.064,No,Yes,No
